school_id,county,subcounty,ward,school,parasite,positive_cases,total_students_tested,prevalence,lng,lat,prv_ctg
4060451,Kitui,Kitui South,Mutha,Kalambani Pri,trichuris,0,22,0,38.5030571,-1.6638606,<2%
4060451,Kitui,Kitui South,Mutha,Kalambani Pri,Taenia saginata,0,22,0,38.5030571,-1.6638606,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,Taenia solium,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,Taenia saginata,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,trichuris,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,S.mansoni,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,haematobium,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,Hookworm,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,Ascaris lumbricoides,0,22,0,38.5576979,-1.6741417,<2%
4060452,Kitui,Kitui South,Mutha,Ikandani Pri,dipstick haematobium,0,22,0,38.5576979,-1.6741417,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,S.mansoni,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,Taenia saginata,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,haematobium,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,dipstick haematobium,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,trichuris,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,Taenia solium,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,Ascaris lumbricoides,0,22,0,38.4629939,-1.7117067,<2%
4060453,Kitui,Kitui South,Mutha,Ngelani Pri,Hookworm,0,22,0,38.4629939,-1.7117067,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,S.mansoni,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,Hookworm,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,Taenia solium,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,trichuris,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,Ascaris lumbricoides,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,Taenia saginata,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,haematobium,0,22,0,38.4679215,-1.8174338,<2%
4060454,Kitui,Kitui South,Mutha,Ngaani Pri,dipstick haematobium,0,22,0,38.4679215,-1.8174338,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,dipstick haematobium,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,trichuris,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,Taenia solium,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,Taenia saginata,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,S.mansoni,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,Hookworm,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,haematobium,0,22,0,38.245669,-1.7922781,<2%
4060461,Kitui,Kitui South,Mutomo,Itumba Pri,Ascaris lumbricoides,0,22,0,38.245669,-1.7922781,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,Hookworm,0,22,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,S.mansoni,0,22,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,haematobium,0,22,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,dipstick haematobium,0,21,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,Ascaris lumbricoides,0,22,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,Taenia solium,0,22,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,Taenia saginata,0,22,0,38.2284101,-1.7331174,<2%
4060462,Kitui,Kitui South,Mutomo,Menzai Pri,trichuris,0,22,0,38.2284101,-1.7331174,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,Taenia saginata,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,Taenia solium,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,Ascaris lumbricoides,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,trichuris,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,haematobium,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,S.mansoni,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,Hookworm,0,7,0,38.1070432,-1.8930818,<2%
4060463,Kitui,Kitui South,Mutomo,Makongoni Pri,dipstick haematobium,0,7,0,38.1070432,-1.8930818,<2%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,S.mansoni,0,22,0,38.1922217,-1.7153836,<2%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,Taenia saginata,0,22,0,38.1922217,-1.7153836,<2%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,haematobium,0,22,0,38.1922217,-1.7153836,<2%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,Ascaris lumbricoides,1,22,0.0454545454545455,38.1922217,-1.7153836,2%-<10%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,dipstick haematobium,0,22,0,38.1922217,-1.7153836,<2%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,Taenia solium,0,22,0,38.1922217,-1.7153836,<2%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,Hookworm,1,22,0.0454545454545455,38.1922217,-1.7153836,2%-<10%
4060464,Kitui,Kitui South,Mutomo,Kisayani Pri,trichuris,0,22,0,38.1922217,-1.7153836,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,Taenia saginata,0,23,0,37.886628,-1.1696374,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,dipstick haematobium,0,22,0,37.886628,-1.1696374,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,S.mansoni,1,23,0.0434782608695652,37.886628,-1.1696374,2%-<10%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,haematobium,0,22,0,37.886628,-1.1696374,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,trichuris,0,23,0,37.886628,-1.1696374,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,Hookworm,0,23,0,37.886628,-1.1696374,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,Ascaris lumbricoides,0,23,0,37.886628,-1.1696374,<2%
4060511,Kitui,Kitui West,Kauwi,Matinga Primary,Taenia solium,0,23,0,37.886628,-1.1696374,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,trichuris,0,22,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,Ascaris lumbricoides,0,22,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,haematobium,0,23,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,Taenia solium,0,22,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,Hookworm,0,22,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,dipstick haematobium,0,22,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,Taenia saginata,0,22,0,37.8037129,-1.1990008,<2%
4060512,Kitui,Kitui West,Kauwi,Kyenge Primary,S.mansoni,0,22,0,37.8037129,-1.1990008,<2%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,Taenia saginata,1,22,0.0454545454545455,37.8295057,-1.1835376,2%-<10%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,S.mansoni,1,22,0.0454545454545455,37.8295057,-1.1835376,2%-<10%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,haematobium,0,22,0,37.8295057,-1.1835376,<2%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,Ascaris lumbricoides,0,22,0,37.8295057,-1.1835376,<2%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,dipstick haematobium,0,22,0,37.8295057,-1.1835376,<2%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,trichuris,0,22,0,37.8295057,-1.1835376,<2%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,Hookworm,0,22,0,37.8295057,-1.1835376,<2%
4060513,Kitui,Kitui West,Kauwi,Katutu Primary,Taenia solium,0,22,0,37.8295057,-1.1835376,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,Taenia solium,0,22,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,Taenia saginata,0,22,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,trichuris,0,22,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,S.mansoni,0,22,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,Hookworm,0,22,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,dipstick haematobium,0,12,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,haematobium,0,22,0,37.8792882,-1.2631571,<2%
4060514,Kitui,Kitui West,Kauwi,Mutini Primary,Ascaris lumbricoides,0,22,0,37.8792882,-1.2631571,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,Ascaris lumbricoides,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,Taenia saginata,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,S.mansoni,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,haematobium,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,Taenia solium,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,trichuris,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,Hookworm,0,22,0,37.9317065,-1.2840385,<2%
4060521,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kathivo,dipstick haematobium,0,21,0,37.9317065,-1.2840385,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,S.mansoni,0,21,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,Taenia solium,0,21,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,Taenia saginata,0,21,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,haematobium,0,22,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,trichuris,0,21,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,Hookworm,0,21,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,Ascaris lumbricoides,0,21,0,37.9046278,-1.2780368,<2%
4060522,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kilimu,dipstick haematobium,0,22,0,37.9046278,-1.2780368,<2%
4060523,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kwamutonga,haematobium,0,22,0,37.8524974,-1.2939688,<2%
4060523,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kwamutonga,dipstick haematobium,0,22,0,37.8524974,-1.2939688,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,haematobium,0,22,0,37.9814187,-1.2803293,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,Taenia solium,0,21,0,37.9814187,-1.2803293,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,dipstick haematobium,0,22,0,37.9814187,-1.2803293,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,Taenia saginata,0,21,0,37.9814187,-1.2803293,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,S.mansoni,2,21,0.0952380952380952,37.9814187,-1.2803293,2%-<10%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,Ascaris lumbricoides,0,21,0,37.9814187,-1.2803293,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,trichuris,0,21,0,37.9814187,-1.2803293,<2%
4060524,Kitui,Kitui West,Kwa Mutonga/Kithumula,Kyaani,Hookworm,0,21,0,37.9814187,-1.2803293,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,Hookworm,0,21,0,37.9558246,-1.2929783,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,Taenia solium,0,21,0,37.9558246,-1.2929783,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,dipstick haematobium,0,22,0,37.9558246,-1.2929783,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,Ascaris lumbricoides,0,21,0,37.9558246,-1.2929783,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,haematobium,0,22,0,37.9558246,-1.2929783,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,trichuris,0,21,0,37.9558246,-1.2929783,<2%
4060531,Kitui,Kitui West,Matinyani,Kunikila,S.mansoni,1,21,0.0476190476190476,37.9558246,-1.2929783,2%-<10%
4060531,Kitui,Kitui West,Matinyani,Kunikila,Taenia saginata,0,21,0,37.9558246,-1.2929783,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),Taenia saginata,0,22,0,37.9855075,-1.2984099,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),S.mansoni,1,22,0.0454545454545455,37.9855075,-1.2984099,2%-<10%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),haematobium,0,22,0,37.9855075,-1.2984099,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),dipstick haematobium,0,22,0,37.9855075,-1.2984099,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),Hookworm,0,22,0,37.9855075,-1.2984099,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),Ascaris lumbricoides,0,22,0,37.9855075,-1.2984099,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),Taenia solium,0,22,0,37.9855075,-1.2984099,<2%
4060532,Kitui,Kitui West,Matinyani,Mwaani (Matinyani),trichuris,0,22,0,37.9855075,-1.2984099,<2%
4060533,Kitui,Kitui West,Matinyani,Mbavai,Hookworm,0,22,0,37.9827211,-1.3255521,<2%
4060533,Kitui,Kitui West,Matinyani,Mbavai,S.mansoni,6,22,0.272727272727273,37.9827211,-1.3255521,10%-<50%
4060533,Kitui,Kitui West,Matinyani,Mbavai,haematobium,0,22,0,37.9827211,-1.3255521,<2%
4060533,Kitui,Kitui West,Matinyani,Mbavai,Taenia solium,0,22,0,37.9827211,-1.3255521,<2%
4060533,Kitui,Kitui West,Matinyani,Mbavai,trichuris,0,22,0,37.9827211,-1.3255521,<2%
4060533,Kitui,Kitui West,Matinyani,Mbavai,dipstick haematobium,0,21,0,37.9827211,-1.3255521,<2%
4060533,Kitui,Kitui West,Matinyani,Mbavai,Ascaris lumbricoides,1,22,0.0454545454545455,37.9827211,-1.3255521,2%-<10%
4060533,Kitui,Kitui West,Matinyani,Mbavai,Taenia saginata,0,22,0,37.9827211,-1.3255521,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,Hookworm,0,22,0,38.0284843,-1.2888169,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,Ascaris lumbricoides,0,22,0,38.0284843,-1.2888169,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,Taenia saginata,0,22,0,38.0284843,-1.2888169,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,haematobium,0,22,0,38.0284843,-1.2888169,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,S.mansoni,7,22,0.318181818181818,38.0284843,-1.2888169,10%-<50%
4060534,Kitui,Kitui West,Matinyani,Maseki,dipstick haematobium,0,22,0,38.0284843,-1.2888169,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,Taenia solium,0,22,0,38.0284843,-1.2888169,<2%
4060534,Kitui,Kitui West,Matinyani,Maseki,trichuris,0,22,0,38.0284843,-1.2888169,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,Taenia solium,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,haematobium,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,dipstick haematobium,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,S.mansoni,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,Taenia saginata,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,Ascaris lumbricoides,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,Hookworm,0,24,0,38.0172174,-1.1790261,<2%
4060541,Kitui,Kitui West,Mutonguni,Kangondi Primary,trichuris,0,24,0,38.0172174,-1.1790261,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,Hookworm,0,23,0,38.0408092,-1.1736887,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,Taenia solium,0,23,0,38.0408092,-1.1736887,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,dipstick haematobium,1,23,0.0434782608695652,38.0408092,-1.1736887,2%-<10%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,Ascaris lumbricoides,0,23,0,38.0408092,-1.1736887,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,haematobium,0,23,0,38.0408092,-1.1736887,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,trichuris,0,23,0,38.0408092,-1.1736887,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,S.mansoni,0,23,0,38.0408092,-1.1736887,<2%
4060542,Kitui,Kitui West,Mutonguni,Yalatani,Taenia saginata,0,23,0,38.0408092,-1.1736887,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,Taenia saginata,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,S.mansoni,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,haematobium,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,Ascaris lumbricoides,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,Hookworm,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,dipstick haematobium,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,trichuris,0,22,0,38.0021201,-1.210455,<2%
4060543,Kitui,Kitui West,Mutonguni,Kaumoni,Taenia solium,0,22,0,38.0021201,-1.210455,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,Hookworm,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,S.mansoni,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,trichuris,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,dipstick haematobium,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,Taenia solium,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,Taenia saginata,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,Ascaris lumbricoides,0,22,0,38.0041072,-1.2074403,<2%
4060544,Kitui,Kitui West,Mutonguni,Nguuni,haematobium,0,22,0,38.0041072,-1.2074403,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,S.mansoni,0,22,0,38.0513934,-0.9357977,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,Hookworm,0,22,0,38.0513934,-0.9357977,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,Taenia solium,0,22,0,38.0513934,-0.9357977,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,haematobium,1,22,0.0454545454545455,38.0513934,-0.9357977,2%-<10%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,Ascaris lumbricoides,0,22,0,38.0513934,-0.9357977,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,dipstick haematobium,0,22,0,38.0513934,-0.9357977,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,trichuris,0,22,0,38.0513934,-0.9357977,<2%
4060611,Kitui,Mwingi Central,Central,Kasina Primary,Taenia saginata,0,22,0,38.0513934,-0.9357977,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,haematobium,0,22,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,dipstick haematobium,0,22,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,Taenia saginata,0,23,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,trichuris,0,23,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,Taenia solium,0,23,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,S.mansoni,0,23,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,Ascaris lumbricoides,0,23,0,38.0617016,-0.9985298,<2%
4060612,Kitui,Mwingi Central,Central,Mwanyani Primary,Hookworm,0,23,0,38.0617016,-0.9985298,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,Ascaris lumbricoides,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,Taenia saginata,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,Taenia solium,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,trichuris,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,haematobium,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,Hookworm,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,S.mansoni,0,22,0,38.1025904,-0.9794811,<2%
4060613,Kitui,Mwingi Central,Central,Kamunyu Primary,dipstick haematobium,1,22,0.0454545454545455,38.1025904,-0.9794811,2%-<10%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,S.mansoni,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,Hookworm,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,dipstick haematobium,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,Taenia saginata,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,Taenia solium,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,Ascaris lumbricoides,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,trichuris,0,22,0,38.0615851,-0.9268796,<2%
4060614,Kitui,Mwingi Central,Central,Mwingi Primary,haematobium,0,22,0,38.0615851,-0.9268796,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,trichuris,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,Hookworm,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,Ascaris lumbricoides,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,haematobium,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,dipstick haematobium,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,Taenia solium,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,Taenia saginata,0,21,0,38.1354992,-0.9258725,<2%
4060621,Kitui,Mwingi Central,Kivou,Kivou Primary,S.mansoni,0,21,0,38.1354992,-0.9258725,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,Hookworm,0,16,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,Taenia saginata,0,16,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,Taenia solium,0,16,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,haematobium,0,21,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,dipstick haematobium,0,21,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,Ascaris lumbricoides,0,16,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,trichuris,0,16,0,38.131736,-0.8764605,<2%
4060622,Kitui,Mwingi Central,Kivou,Kisama Primary,S.mansoni,0,16,0,38.131736,-0.8764605,<2%
4060623,Kitui,Mwingi Central,Kivou,Karunga Primary,haematobium,0,22,0,38.2210446,-0.9498674,<2%
